sku_id,zone,velocity_class,count_date,system_qty,counted_qty
SKU-0217,D,B,2025-12-02,78,78
SKU-0101,C,B,2025-12-03,210,210
SKU-0127,C,A,2025-12-03,14,14
SKU-0128,D,C,2025-12-03,146,146
SKU-0136,E,B,2025-12-03,62,62
SKU-0143,A,B,2025-12-03,116,116
SKU-0194,A,C,2025-12-03,147,147
SKU-0209,A,C,2025-12-03,62,62
SKU-0230,C,B,2025-12-03,165,165
SKU-0231,B,C,2025-12-03,45,45
SKU-0010,C,C,2025-12-04,20,20
SKU-0016,A,B,2025-12-04,79,79
SKU-0056,C,A,2025-12-04,95,95
SKU-0060,D,C,2025-12-04,106,106
SKU-0069,E,B,2025-12-04,131,131
SKU-0082,D,B,2025-12-04,91,91
SKU-0110,D,C,2025-12-04,170,170
SKU-0212,B,C,2025-12-04,160,160
SKU-0054,E,C,2025-12-05,166,166
SKU-0079,B,C,2025-12-05,142,142
SKU-0085,C,C,2025-12-05,290,290
SKU-0121,D,C,2025-12-05,27,27
SKU-0126,C,C,2025-12-05,70,70
SKU-0166,D,C,2025-12-05,82,82
SKU-0172,C,B,2025-12-05,51,51
SKU-0176,B,C,2025-12-05,34,34
SKU-0234,D,C,2025-12-05,107,107
SKU-0004,D,C,2025-12-06,215,215
SKU-0049,C,C,2025-12-06,25,25
SKU-0103,E,C,2025-12-06,67,67
SKU-0170,E,A,2025-12-06,23,23
SKU-0173,D,C,2025-12-06,10,10
SKU-0174,C,A,2025-12-06,32,32
SKU-0195,E,A,2025-12-06,190,190
SKU-0216,A,A,2025-12-06,39,39
SKU-0237,B,C,2025-12-06,70,70
SKU-0046,B,A,2025-12-07,68,68
SKU-0107,E,C,2025-12-07,40,40
SKU-0130,C,C,2025-12-07,8,8
SKU-0153,C,C,2025-12-07,24,24
SKU-0175,E,A,2025-12-07,111,111
SKU-0182,B,C,2025-12-07,92,92
SKU-0197,B,A,2025-12-07,48,48
SKU-0224,D,C,2025-12-07,73,73
SKU-0227,A,B,2025-12-07,81,81
SKU-0228,C,A,2025-12-07,46,46
SKU-0235,C,C,2025-12-07,93,93
SKU-0021,B,C,2025-12-08,514,514
SKU-0044,E,B,2025-12-08,27,27
SKU-0109,D,B,2025-12-08,136,141
SKU-0137,E,C,2025-12-08,59,59
SKU-0156,B,C,2025-12-08,231,231
SKU-0164,A,B,2025-12-08,65,65
SKU-0187,E,C,2025-12-08,35,35
SKU-0239,A,C,2025-12-08,168,173
SKU-0008,A,C,2025-12-09,275,275
SKU-0031,D,C,2025-12-09,35,35
SKU-0040,D,A,2025-12-09,212,212
SKU-0041,B,C,2025-12-09,16,16
SKU-0050,A,B,2025-12-09,307,307
SKU-0066,B,C,2025-12-09,73,73
SKU-0104,C,A,2025-12-09,62,62
SKU-0154,C,C,2025-12-09,98,98
SKU-0221,E,C,2025-12-09,38,38
SKU-0236,B,C,2025-12-09,26,26
SKU-0067,C,C,2025-12-10,204,204
SKU-0084,B,B,2025-12-10,34,34
SKU-0106,B,C,2025-12-10,48,48
SKU-0159,B,B,2025-12-10,77,77
SKU-0193,C,C,2025-12-10,14,14
SKU-0196,B,B,2025-12-10,40,40
SKU-0206,D,B,2025-12-10,36,36
SKU-0219,D,A,2025-12-10,197,197
SKU-0053,C,C,2025-12-11,234,234
SKU-0074,A,C,2025-12-11,46,46
SKU-0092,A,C,2025-12-11,109,109
SKU-0095,A,C,2025-12-11,36,36
SKU-0096,D,C,2025-12-11,48,48
SKU-0140,C,A,2025-12-11,17,17
SKU-0146,C,C,2025-12-11,90,90
SKU-0185,C,C,2025-12-11,127,127
SKU-0189,D,B,2025-12-11,82,82
SKU-0199,C,B,2025-12-11,38,38
SKU-0248,A,B,2025-12-11,203,225
SKU-0058,D,A,2025-12-12,193,176
SKU-0116,E,A,2025-12-12,74,74
SKU-0162,E,B,2025-12-12,66,66
SKU-0001,B,C,2025-12-13,40,40
SKU-0055,D,B,2025-12-13,264,264
SKU-0077,D,A,2025-12-13,120,120
SKU-0088,C,B,2025-12-13,195,195
SKU-0214,A,B,2025-12-13,29,29
SKU-0238,E,A,2025-12-13,153,153
SKU-0043,A,B,2025-12-14,169,169
SKU-0135,B,B,2025-12-14,442,442
SKU-0171,C,B,2025-12-14,63,63
SKU-0190,D,C,2025-12-14,84,84
SKU-0198,C,B,2025-12-14,66,66
SKU-0241,A,C,2025-12-14,147,147
SKU-0023,A,C,2025-12-15,55,55
SKU-0042,A,B,2025-12-15,250,250
SKU-0111,E,C,2025-12-15,176,176
SKU-0113,E,B,2025-12-15,35,35
SKU-0051,C,C,2025-12-16,194,194
SKU-0083,D,B,2025-12-16,19,18
SKU-0089,B,A,2025-12-16,9,9
SKU-0099,B,A,2025-12-16,281,281
SKU-0161,C,C,2025-12-16,12,12
SKU-0184,C,A,2025-12-16,91,91
SKU-0005,A,B,2025-12-17,60,60
SKU-0014,B,C,2025-12-17,77,77
SKU-0019,D,B,2025-12-17,72,72
SKU-0020,E,B,2025-12-17,49,49
SKU-0059,B,C,2025-12-17,57,57
SKU-0068,C,B,2025-12-17,224,224
SKU-0131,C,C,2025-12-17,133,133
SKU-0141,A,C,2025-12-17,87,87
SKU-0167,A,C,2025-12-17,170,170
SKU-0245,D,B,2025-12-17,114,114
SKU-0246,D,B,2025-12-17,31,31
SKU-0249,B,B,2025-12-17,83,83
SKU-0002,D,C,2025-12-18,252,252
SKU-0028,A,A,2025-12-18,37,37
SKU-0035,A,B,2025-12-18,323,323
SKU-0039,D,B,2025-12-18,81,81
SKU-0122,D,C,2025-12-18,219,219
SKU-0152,B,A,2025-12-18,35,35
SKU-0213,A,A,2025-12-18,59,59
SKU-0226,B,C,2025-12-18,68,68
SKU-0243,C,C,2025-12-18,119,119
SKU-0007,D,B,2025-12-19,20,20
SKU-0032,B,C,2025-12-19,73,73
SKU-0063,C,C,2025-12-19,165,163
SKU-0073,A,C,2025-12-19,431,431
SKU-0097,E,C,2025-12-19,23,23
SKU-0105,B,B,2025-12-19,75,75
SKU-0145,E,B,2025-12-19,33,33
SKU-0151,B,C,2025-12-19,502,502
SKU-0181,C,B,2025-12-19,561,561
SKU-0202,D,C,2025-12-19,36,36
SKU-0203,E,B,2025-12-19,71,71
SKU-0204,C,B,2025-12-19,7,7
SKU-0232,C,C,2025-12-19,113,113
SKU-0006,D,B,2025-12-20,230,230
SKU-0026,A,C,2025-12-20,111,111
SKU-0065,E,A,2025-12-20,64,64
SKU-0080,D,B,2025-12-20,22,22
SKU-0081,B,C,2025-12-20,37,37
SKU-0098,D,B,2025-12-20,91,91
SKU-0125,D,B,2025-12-20,115,115
SKU-0178,B,C,2025-12-20,58,58
SKU-0218,E,C,2025-12-20,29,29
SKU-0240,D,C,2025-12-20,17,17
SKU-0242,E,B,2025-12-20,69,69
SKU-0003,A,B,2025-12-21,237,237
SKU-0015,B,C,2025-12-21,44,44
SKU-0070,C,C,2025-12-21,104,104
SKU-0072,A,C,2025-12-21,400,400
SKU-0115,D,C,2025-12-21,16,16
SKU-0124,D,B,2025-12-21,64,64
SKU-0160,A,C,2025-12-21,72,72
SKU-0191,C,A,2025-12-21,335,335
SKU-0233,D,A,2025-12-21,214,214
SKU-0093,A,C,2025-12-22,274,274
SKU-0119,C,C,2025-12-22,93,93
SKU-0223,C,A,2025-12-22,20,20
SKU-0229,E,C,2025-12-22,480,480
SKU-0038,C,C,2025-12-23,44,44
SKU-0061,C,A,2025-12-23,312,312
SKU-0078,B,A,2025-12-23,693,693
SKU-0100,C,A,2025-12-23,118,113
SKU-0114,E,C,2025-12-23,48,48
SKU-0133,C,C,2025-12-23,117,117
SKU-0155,E,B,2025-12-23,517,517
SKU-0158,E,B,2025-12-23,33,33
SKU-0188,C,C,2025-12-23,15,15
SKU-0200,C,C,2025-12-23,157,157
SKU-0201,D,B,2025-12-23,81,81
SKU-0211,C,C,2025-12-23,83,83
SKU-0222,D,A,2025-12-23,65,65
SKU-0225,C,C,2025-12-23,16,16
SKU-0037,A,B,2025-12-24,236,236
SKU-0064,D,B,2025-12-24,66,66
SKU-0075,B,C,2025-12-24,200,200
SKU-0102,C,A,2025-12-24,16,16
SKU-0129,D,B,2025-12-24,54,54
SKU-0163,A,C,2025-12-24,35,35
SKU-0165,C,B,2025-12-24,162,162
SKU-0179,A,C,2025-12-24,13,13
SKU-0244,D,B,2025-12-24,39,39
SKU-0057,E,A,2025-12-25,104,104
SKU-0062,C,A,2025-12-25,75,75
SKU-0094,C,B,2025-12-25,167,167
SKU-0108,C,B,2025-12-25,49,49
SKU-0112,C,C,2025-12-25,83,83
SKU-0123,B,B,2025-12-25,101,101
SKU-0147,B,C,2025-12-25,164,164
SKU-0177,A,B,2025-12-25,22,22
SKU-0205,C,C,2025-12-25,17,17
SKU-0208,B,C,2025-12-25,84,84
SKU-0220,D,B,2025-12-25,121,121
SKU-0011,B,C,2025-12-26,197,197
SKU-0012,D,C,2025-12-26,70,70
SKU-0029,C,B,2025-12-26,38,38
SKU-0036,B,B,2025-12-26,44,44
SKU-0052,D,C,2025-12-26,492,492
SKU-0076,A,C,2025-12-26,59,59
SKU-0087,B,A,2025-12-26,116,116
SKU-0117,C,B,2025-12-26,20,20
SKU-0118,D,C,2025-12-26,83,83
SKU-0149,C,B,2025-12-26,27,27
SKU-0215,C,C,2025-12-26,376,399
SKU-0022,B,B,2025-12-27,78,78
SKU-0071,A,B,2025-12-27,59,59
SKU-0086,B,A,2025-12-27,26,26
SKU-0090,C,C,2025-12-27,260,260
SKU-0091,C,C,2025-12-27,67,64
SKU-0142,D,A,2025-12-27,98,98
SKU-0168,B,C,2025-12-27,103,103
SKU-0180,D,B,2025-12-27,208,208
SKU-0183,D,C,2025-12-27,48,48
SKU-0186,A,B,2025-12-27,69,69
SKU-0210,D,C,2025-12-27,40,40
SKU-0250,B,B,2025-12-27,478,478
SKU-0009,A,A,2025-12-28,335,335
SKU-0013,A,B,2025-12-28,16,16
SKU-0017,B,B,2025-12-28,33,33
SKU-0018,D,B,2025-12-28,124,124
SKU-0024,C,B,2025-12-28,319,319
SKU-0047,A,B,2025-12-28,32,32
SKU-0134,B,B,2025-12-28,131,131
SKU-0169,B,C,2025-12-28,287,287
SKU-0207,B,C,2025-12-28,193,193
SKU-0051,C,C,2026-01-01,57,57
SKU-0070,C,C,2026-01-01,83,83
SKU-0082,D,B,2026-01-01,10,10
SKU-0102,C,A,2026-01-01,14,14
SKU-0145,E,B,2026-01-01,70,70
SKU-0153,C,C,2026-01-01,735,796
SKU-0162,E,B,2026-01-01,181,181
SKU-0192,A,C,2026-01-01,99,99
SKU-0200,C,C,2026-01-01,92,92
SKU-0226,B,C,2026-01-01,35,35
SKU-0232,C,C,2026-01-01,219,219
SKU-0005,A,B,2026-01-02,74,74
SKU-0033,D,C,2026-01-02,83,83
SKU-0046,B,A,2026-01-02,315,315
SKU-0052,D,C,2026-01-02,117,117
SKU-0063,C,C,2026-01-02,17,17
SKU-0076,A,C,2026-01-02,78,78
SKU-0106,B,C,2026-01-02,229,229
SKU-0140,C,A,2026-01-02,69,69
SKU-0152,B,A,2026-01-02,1268,1268
SKU-0177,A,B,2026-01-02,109,109
SKU-0205,C,C,2026-01-02,45,45
SKU-0206,D,B,2026-01-02,38,38
SKU-0008,A,C,2026-01-03,94,94
SKU-0022,B,B,2026-01-03,66,66
SKU-0036,B,B,2026-01-03,271,271
SKU-0067,C,C,2026-01-03,233,233
SKU-0085,C,C,2026-01-03,121,121
SKU-0129,D,B,2026-01-03,222,222
SKU-0135,B,B,2026-01-03,40,40
SKU-0216,A,A,2026-01-03,77,77
SKU-0018,D,B,2026-01-04,26,26
SKU-0028,A,A,2026-01-04,160,160
SKU-0038,C,C,2026-01-04,130,130
SKU-0041,B,C,2026-01-04,194,194
SKU-0191,C,A,2026-01-04,111,112
SKU-0212,B,C,2026-01-04,23,24
SKU-0245,D,B,2026-01-04,327,327
SKU-0081,B,C,2026-01-05,31,31
SKU-0094,C,B,2026-01-05,442,442
SKU-0122,D,C,2026-01-05,276,276
SKU-0189,D,B,2026-01-05,122,122
SKU-0213,A,A,2026-01-05,652,652
SKU-0250,B,B,2026-01-05,81,81
SKU-0025,A,C,2026-01-06,9,9
SKU-0047,A,B,2026-01-06,33,33
SKU-0149,C,B,2026-01-06,34,34
SKU-0231,B,C,2026-01-06,94,94
SKU-0006,D,B,2026-01-07,359,359
SKU-0009,A,A,2026-01-07,96,96
SKU-0015,B,C,2026-01-07,48,48
SKU-0084,B,B,2026-01-07,45,45
SKU-0155,E,B,2026-01-07,43,43
SKU-0166,D,C,2026-01-07,73,73
SKU-0190,D,C,2026-01-07,56,56
SKU-0236,B,C,2026-01-07,67,67
SKU-0021,B,C,2026-01-08,487,487
SKU-0065,E,A,2026-01-08,161,161
SKU-0069,E,B,2026-01-08,116,116
SKU-0073,A,C,2026-01-08,90,90
SKU-0091,C,C,2026-01-08,116,128
SKU-0099,B,A,2026-01-08,68,68
SKU-0115,D,C,2026-01-08,93,93
SKU-0124,D,B,2026-01-08,72,72
SKU-0133,C,C,2026-01-08,17,17
SKU-0157,D,B,2026-01-08,186,186
SKU-0160,A,C,2026-01-08,51,51
SKU-0198,C,B,2026-01-08,49,49
SKU-0233,D,A,2026-01-08,9,9
SKU-0034,B,C,2026-01-09,157,157
SKU-0049,C,C,2026-01-09,128,128
SKU-0075,B,C,2026-01-09,20,20
SKU-0111,E,C,2026-01-09,24,24
SKU-0249,B,B,2026-01-09,139,139
SKU-0086,B,A,2026-01-10,79,79
SKU-0110,D,C,2026-01-10,99,99
SKU-0113,E,B,2026-01-10,48,48
SKU-0131,C,C,2026-01-10,21,21
SKU-0165,C,B,2026-01-10,106,106
SKU-0193,C,C,2026-01-10,186,186
SKU-0218,E,C,2026-01-10,5,5
SKU-0032,B,C,2026-01-11,44,44
SKU-0053,C,C,2026-01-11,41,41
SKU-0100,C,A,2026-01-11,174,174
SKU-0114,E,C,2026-01-11,150,150
SKU-0123,B,B,2026-01-11,58,58
SKU-0126,C,C,2026-01-11,54,50
SKU-0142,D,A,2026-01-11,208,208
SKU-0146,C,C,2026-01-11,281,281
SKU-0169,B,C,2026-01-11,65,65
SKU-0196,B,B,2026-01-11,95,95
SKU-0235,C,C,2026-01-11,31,31
SKU-0039,D,B,2026-01-12,161,161
SKU-0059,B,C,2026-01-12,23,23
SKU-0103,E,C,2026-01-12,98,98
SKU-0163,A,C,2026-01-12,19,19
SKU-0167,A,C,2026-01-12,45,45
SKU-0194,A,C,2026-01-12,117,117
SKU-0208,B,C,2026-01-12,43,43
SKU-0222,D,A,2026-01-12,32,32
SKU-0037,A,B,2026-01-13,177,177
SKU-0090,C,C,2026-01-13,34,34
SKU-0161,C,C,2026-01-13,110,115
SKU-0219,D,A,2026-01-13,99,99
SKU-0221,E,C,2026-01-13,47,47
SKU-0225,C,C,2026-01-13,203,203
SKU-0238,E,A,2026-01-13,131,131
SKU-0060,D,C,2026-01-14,51,51
SKU-0064,D,B,2026-01-14,80,80
SKU-0066,B,C,2026-01-14,171,171
SKU-0132,C,C,2026-01-14,238,238
SKU-0134,B,B,2026-01-14,22,22
SKU-0156,B,C,2026-01-14,22,22
SKU-0170,E,A,2026-01-14,129,129
SKU-0176,B,C,2026-01-14,35,35
SKU-0197,B,A,2026-01-14,123,123
SKU-0234,D,C,2026-01-14,265,265
SKU-0054,E,C,2026-01-15,268,268
SKU-0112,C,C,2026-01-15,43,43
SKU-0125,D,B,2026-01-15,304,304
SKU-0164,A,B,2026-01-15,312,312
SKU-0174,C,A,2026-01-15,34,34
SKU-0220,D,B,2026-01-15,89,89
SKU-0230,C,B,2026-01-15,75,75
SKU-0247,D,B,2026-01-15,233,233
SKU-0013,A,B,2026-01-16,156,156
SKU-0017,B,B,2026-01-16,100,100
SKU-0056,C,A,2026-01-16,80,80
SKU-0077,D,A,2026-01-16,311,311
SKU-0089,B,A,2026-01-16,13,13
SKU-0107,E,C,2026-01-16,856,856
SKU-0150,C,A,2026-01-16,76,76
SKU-0201,D,B,2026-01-16,249,249
SKU-0019,D,B,2026-01-17,13,13
SKU-0044,E,B,2026-01-17,459,459
SKU-0058,D,A,2026-01-17,124,124
SKU-0108,C,B,2026-01-17,86,86
SKU-0139,E,B,2026-01-17,123,123
SKU-0181,C,B,2026-01-17,82,82
SKU-0202,D,C,2026-01-17,80,80
SKU-0239,A,C,2026-01-17,35,35
SKU-0241,A,C,2026-01-17,52,48
SKU-0042,A,B,2026-01-18,386,386
SKU-0050,A,B,2026-01-18,16,16
SKU-0055,D,B,2026-01-18,36,37
SKU-0071,A,B,2026-01-18,56,56
SKU-0118,D,C,2026-01-18,209,209
SKU-0119,C,C,2026-01-18,102,102
SKU-0121,D,C,2026-01-18,59,59
SKU-0130,C,C,2026-01-18,89,89
SKU-0147,B,C,2026-01-18,306,306
SKU-0182,B,C,2026-01-18,7,7
SKU-0183,D,C,2026-01-18,258,258
SKU-0210,D,C,2026-01-18,152,152
SKU-0214,A,B,2026-01-18,122,122
SKU-0023,A,C,2026-01-19,35,35
SKU-0026,A,C,2026-01-19,212,212
SKU-0031,D,C,2026-01-19,89,89
SKU-0045,B,A,2026-01-19,45,45
SKU-0083,D,B,2026-01-19,27,27
SKU-0088,C,B,2026-01-19,20,20
SKU-0092,A,C,2026-01-19,104,104
SKU-0109,D,B,2026-01-19,36,36
SKU-0116,E,A,2026-01-19,53,53
SKU-0120,D,A,2026-01-19,54,54
SKU-0128,D,C,2026-01-19,34,34
SKU-0159,B,B,2026-01-19,62,62
SKU-0173,D,C,2026-01-19,69,69
SKU-0195,E,A,2026-01-19,38,38
SKU-0199,C,B,2026-01-19,76,76
SKU-0061,C,A,2026-01-20,62,62
SKU-0072,A,C,2026-01-20,213,213
SKU-0087,B,A,2026-01-20,92,92
SKU-0158,E,B,2026-01-20,73,73
SKU-0204,C,B,2026-01-20,177,177
SKU-0228,C,A,2026-01-20,27,27
SKU-0248,A,B,2026-01-20,11,11
SKU-0002,D,C,2026-01-21,120,120
SKU-0024,C,B,2026-01-21,475,475
SKU-0030,C,B,2026-01-21,130,130
SKU-0068,C,B,2026-01-21,12,12
SKU-0078,B,A,2026-01-21,42,42
SKU-0093,A,C,2026-01-21,109,119
SKU-0101,C,B,2026-01-21,461,461
SKU-0168,B,C,2026-01-21,54,54
SKU-0184,C,A,2026-01-21,356,378
SKU-0207,B,C,2026-01-21,42,42
SKU-0242,E,B,2026-01-21,30,30
SKU-0010,C,C,2026-01-22,114,114
SKU-0016,A,B,2026-01-22,474,474
SKU-0080,D,B,2026-01-22,69,69
SKU-0138,B,B,2026-01-22,188,188
SKU-0144,A,C,2026-01-22,183,183
SKU-0151,B,C,2026-01-22,161,161
SKU-0178,B,C,2026-01-22,102,102
SKU-0237,B,C,2026-01-22,169,169
SKU-0011,B,C,2026-01-23,78,78
SKU-0020,E,B,2026-01-23,110,110
SKU-0027,C,B,2026-01-23,61,61
SKU-0104,C,A,2026-01-23,86,86
SKU-0154,C,C,2026-01-23,60,60
SKU-0186,A,B,2026-01-23,64,64
SKU-0203,E,B,2026-01-23,51,51
SKU-0224,D,C,2026-01-23,192,192
SKU-0004,D,C,2026-01-24,150,150
SKU-0029,C,B,2026-01-24,110,110
SKU-0048,D,B,2026-01-24,32,32
SKU-0095,A,C,2026-01-24,43,43
SKU-0171,C,B,2026-01-24,192,192
SKU-0172,C,B,2026-01-24,11,11
SKU-0211,C,C,2026-01-24,54,54
SKU-0043,A,B,2026-01-25,287,287
SKU-0074,A,C,2026-01-25,104,104
SKU-0079,B,C,2026-01-25,130,130
SKU-0096,D,C,2026-01-25,405,405
SKU-0097,E,C,2026-01-25,55,56
SKU-0117,C,B,2026-01-25,256,256
SKU-0187,E,C,2026-01-25,48,47
SKU-0217,D,B,2026-01-25,74,74
SKU-0223,C,A,2026-01-25,231,231
SKU-0243,C,C,2026-01-25,31,31
SKU-0014,B,C,2026-01-26,8,8
SKU-0035,A,B,2026-01-26,12,12
SKU-0057,E,A,2026-01-26,59,59
SKU-0098,D,B,2026-01-26,55,55
SKU-0127,C,A,2026-01-26,180,180
SKU-0136,E,B,2026-01-26,98,98
SKU-0143,A,B,2026-01-26,56,56
SKU-0148,C,C,2026-01-26,119,122
SKU-0179,A,C,2026-01-26,62,62
SKU-0185,C,C,2026-01-26,116,116
SKU-0244,D,B,2026-01-26,42,42
SKU-0246,D,B,2026-01-26,74,74
SKU-0001,B,C,2026-01-27,199,199
SKU-0012,D,C,2026-01-27,42,42
SKU-0062,C,A,2026-01-27,47,47
SKU-0141,A,C,2026-01-27,25,25
SKU-0188,C,C,2026-01-27,8,8
SKU-0209,A,C,2026-01-27,329,329
SKU-0215,C,C,2026-01-27,39,39
SKU-0003,A,B,2026-01-28,78,78
SKU-0007,D,B,2026-01-28,36,36
SKU-0040,D,A,2026-01-28,254,248
SKU-0105,B,B,2026-01-28,65,65
SKU-0137,E,C,2026-01-28,116,116
SKU-0175,E,A,2026-01-28,96,96
SKU-0180,D,B,2026-01-28,13,13
SKU-0227,A,B,2026-01-28,26,26
SKU-0229,E,C,2026-01-28,102,102
SKU-0240,D,C,2026-01-28,186,186
SKU-0009,A,A,2026-02-01,1058,1058
SKU-0035,A,B,2026-02-01,532,532
SKU-0043,A,B,2026-02-01,200,200
SKU-0134,B,B,2026-02-01,142,142
SKU-0135,B,B,2026-02-01,25,25
SKU-0169,B,C,2026-02-01,129,129
SKU-0196,B,B,2026-02-01,75,75
SKU-0201,D,B,2026-02-01,123,123
SKU-0018,D,B,2026-02-02,90,90
SKU-0037,A,B,2026-02-02,120,120
SKU-0081,B,C,2026-02-02,61,61
SKU-0092,A,C,2026-02-02,462,462
SKU-0096,D,C,2026-02-02,117,117
SKU-0108,C,B,2026-02-02,79,79
SKU-0124,D,B,2026-02-02,54,54
SKU-0128,D,C,2026-02-02,31,31
SKU-0129,D,B,2026-02-02,272,272
SKU-0139,E,B,2026-02-02,53,53
SKU-0142,D,A,2026-02-02,17,17
SKU-0150,C,A,2026-02-02,285,285
SKU-0164,A,B,2026-02-02,92,92
SKU-0185,C,C,2026-02-02,213,213
SKU-0219,D,A,2026-02-02,31,31
SKU-0020,E,B,2026-02-03,150,150
SKU-0040,D,A,2026-02-03,8,8
SKU-0094,C,B,2026-02-03,108,108
SKU-0117,C,B,2026-02-03,103,112
SKU-0167,A,C,2026-02-03,177,190
SKU-0179,A,C,2026-02-03,41,41
SKU-0189,D,B,2026-02-03,83,83
SKU-0215,C,C,2026-02-03,197,197
SKU-0008,A,C,2026-02-04,101,101
SKU-0023,A,C,2026-02-04,106,106
SKU-0067,C,C,2026-02-04,267,260
SKU-0102,C,A,2026-02-04,13,13
SKU-0126,C,C,2026-02-04,160,160
SKU-0130,C,C,2026-02-04,257,257
SKU-0214,A,B,2026-02-04,39,38
SKU-0250,B,B,2026-02-04,79,79
SKU-0001,B,C,2026-02-05,97,97
SKU-0011,B,C,2026-02-05,128,128
SKU-0024,C,B,2026-02-05,96,96
SKU-0044,E,B,2026-02-05,43,38
SKU-0049,C,C,2026-02-05,355,355
SKU-0091,C,C,2026-02-05,65,65
SKU-0101,C,B,2026-02-05,426,426
SKU-0110,D,C,2026-02-05,74,74
SKU-0119,C,C,2026-02-05,40,40
SKU-0125,D,B,2026-02-05,34,34
SKU-0155,E,B,2026-02-05,194,194
SKU-0163,A,C,2026-02-05,68,68
SKU-0191,C,A,2026-02-05,71,71
SKU-0208,B,C,2026-02-05,195,195
SKU-0212,B,C,2026-02-05,69,69
SKU-0017,B,B,2026-02-06,60,60
SKU-0080,D,B,2026-02-06,44,44
SKU-0087,B,A,2026-02-06,37,37
SKU-0093,A,C,2026-02-06,29,29
SKU-0113,E,B,2026-02-06,706,706
SKU-0116,E,A,2026-02-06,19,19
SKU-0120,D,A,2026-02-06,119,119
SKU-0146,C,C,2026-02-06,103,94
SKU-0200,C,C,2026-02-06,453,453
SKU-0235,C,C,2026-02-06,27,27
SKU-0075,B,C,2026-02-07,284,284
SKU-0095,A,C,2026-02-07,323,323
SKU-0149,C,B,2026-02-07,18,18
SKU-0165,C,B,2026-02-07,70,70
SKU-0198,C,B,2026-02-07,42,42
SKU-0222,D,A,2026-02-07,225,225
SKU-0226,B,C,2026-02-07,46,46
SKU-0227,A,B,2026-02-07,193,193
SKU-0010,C,C,2026-02-08,93,93
SKU-0015,B,C,2026-02-08,49,49
SKU-0021,B,C,2026-02-08,79,79
SKU-0047,A,B,2026-02-08,59,59
SKU-0111,E,C,2026-02-08,257,257
SKU-0141,A,C,2026-02-08,200,200
SKU-0175,E,A,2026-02-08,23,23
SKU-0193,C,C,2026-02-08,55,55
SKU-0236,B,C,2026-02-08,67,67
SKU-0244,D,B,2026-02-08,49,49
SKU-0007,D,B,2026-02-09,69,69
SKU-0051,C,C,2026-02-09,53,53
SKU-0068,C,B,2026-02-09,400,400
SKU-0112,C,C,2026-02-09,39,39
SKU-0114,E,C,2026-02-09,79,79
SKU-0136,E,B,2026-02-09,80,80
SKU-0143,A,B,2026-02-09,73,73
SKU-0147,B,C,2026-02-09,24,24
SKU-0176,B,C,2026-02-09,38,38
SKU-0194,A,C,2026-02-09,78,78
SKU-0223,C,A,2026-02-09,247,247
SKU-0229,E,C,2026-02-09,58,58
SKU-0247,D,B,2026-02-09,15,15
SKU-0060,D,C,2026-02-10,152,152
SKU-0084,B,B,2026-02-10,488,488
SKU-0118,D,C,2026-02-10,199,199
SKU-0158,E,B,2026-02-10,267,267
SKU-0162,E,B,2026-02-10,50,50
SKU-0168,B,C,2026-02-10,42,42
SKU-0174,C,A,2026-02-10,64,64
SKU-0177,A,B,2026-02-10,88,88
SKU-0225,C,C,2026-02-10,10,10
SKU-0242,E,B,2026-02-10,38,38
SKU-0041,B,C,2026-02-11,7,7
SKU-0058,D,A,2026-02-11,74,74
SKU-0063,C,C,2026-02-11,249,249
SKU-0178,B,C,2026-02-11,26,26
SKU-0204,C,B,2026-02-11,190,190
SKU-0205,C,C,2026-02-11,109,109
SKU-0230,C,B,2026-02-11,136,136
SKU-0013,A,B,2026-02-12,50,50
SKU-0045,B,A,2026-02-12,78,78
SKU-0098,D,B,2026-02-12,98,98
SKU-0115,D,C,2026-02-12,387,387
SKU-0123,B,B,2026-02-12,156,156
SKU-0148,C,C,2026-02-12,139,139
SKU-0160,A,C,2026-02-12,332,332
SKU-0173,D,C,2026-02-12,26,26
SKU-0188,C,C,2026-02-12,51,51
SKU-0003,A,B,2026-02-13,87,87
SKU-0033,D,C,2026-02-13,618,618
SKU-0057,E,A,2026-02-13,121,121
SKU-0066,B,C,2026-02-13,40,40
SKU-0079,B,C,2026-02-13,70,70
SKU-0127,C,A,2026-02-13,28,28
SKU-0152,B,A,2026-02-13,60,60
SKU-0216,A,A,2026-02-13,25,25
SKU-0237,B,C,2026-02-13,17,17
SKU-0240,D,C,2026-02-13,42,42
SKU-0012,D,C,2026-02-14,129,129
SKU-0042,A,B,2026-02-14,132,132
SKU-0050,A,B,2026-02-14,176,176
SKU-0056,C,A,2026-02-14,78,78
SKU-0073,A,C,2026-02-14,58,58
SKU-0082,D,B,2026-02-14,31,31
SKU-0083,D,B,2026-02-14,281,281
SKU-0121,D,C,2026-02-14,122,122
SKU-0131,C,C,2026-02-14,32,32
SKU-0161,C,C,2026-02-14,207,222
SKU-0211,C,C,2026-02-14,59,59
SKU-0234,D,C,2026-02-14,91,91
SKU-0006,D,B,2026-02-15,187,187
SKU-0062,C,A,2026-02-15,17,17
SKU-0100,C,A,2026-02-15,25,25
SKU-0105,B,B,2026-02-15,46,46
SKU-0133,C,C,2026-02-15,13,13
SKU-0154,C,C,2026-02-15,289,289
SKU-0159,B,B,2026-02-15,21,21
SKU-0180,D,B,2026-02-15,79,79
